Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
7/2/2022 2:34:00 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:00 PM,System.Runtime,IL Bytes Jitted (B),Metric,19692
7/2/2022 2:34:00 PM,System.Runtime,Number of Methods Jitted,Metric,150
7/2/2022 2:34:00 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:01 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:01 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:01 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:01 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:01 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:01 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:01 PM,System.Runtime,IL Bytes Jitted (B),Metric,19692
7/2/2022 2:34:01 PM,System.Runtime,Number of Methods Jitted,Metric,150
7/2/2022 2:34:01 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:02 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:02 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:02 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:02 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:02 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:02 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:02 PM,System.Runtime,IL Bytes Jitted (B),Metric,19692
7/2/2022 2:34:02 PM,System.Runtime,Number of Methods Jitted,Metric,150
7/2/2022 2:34:02 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:03 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:03 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:03 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:03 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:03 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:03 PM,System.Runtime,IL Bytes Jitted (B),Metric,19692
7/2/2022 2:34:03 PM,System.Runtime,Number of Methods Jitted,Metric,150
7/2/2022 2:34:03 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:04 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:04 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:04 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:04 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:04 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:04 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:04 PM,System.Runtime,IL Bytes Jitted (B),Metric,19692
7/2/2022 2:34:04 PM,System.Runtime,Number of Methods Jitted,Metric,150
7/2/2022 2:34:04 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:05 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:05 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:05 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:05 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:05 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:05 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:05 PM,System.Runtime,IL Bytes Jitted (B),Metric,19692
7/2/2022 2:34:05 PM,System.Runtime,Number of Methods Jitted,Metric,150
7/2/2022 2:34:05 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:06 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:06 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,16336
7/2/2022 2:34:06 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:06 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:06 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:06 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:06 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:06 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:06 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,5.289999999999992
7/2/2022 2:34:07 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:07 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:07 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:07 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:07 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:07 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:07 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:07 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8152
7/2/2022 2:34:07 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:07 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:07 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:07 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:07 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:07 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:07 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:08 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:08 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:08 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:08 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:08 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:08 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:08 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:08 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:08 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:09 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:09 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:09 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:09 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:09 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:09 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:09 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:09 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:10 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:10 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,2768
7/2/2022 2:34:10 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:10 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:10 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:10 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:10 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:10 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:10 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:11 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:11 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:11 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:11 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:11 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:11 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:11 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:11 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:11 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:12 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:12 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:12 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:12 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,LOH Size (B),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,0
7/2/2022 2:34:12 PM,System.Runtime,Number of Assemblies Loaded,Metric,6
7/2/2022 2:34:12 PM,System.Runtime,IL Bytes Jitted (B),Metric,21666
7/2/2022 2:34:12 PM,System.Runtime,Number of Methods Jitted,Metric,191
7/2/2022 2:34:12 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,CPU Usage (%),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Working Set (MB),Metric,20
7/2/2022 2:34:13 PM,System.Runtime,GC Heap Size (MB),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,ThreadPool Thread Count,Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,ThreadPool Queue Length,Metric,0
7/2/2022 2:34:13 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
7/2/2022 2:34:13 PM,System.Runtime,Number of Active Timers,Metric,0
7/2/2022 2:34:13 PM,System.Runtime,GC Fragmentation (%),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,GC Committed Bytes (MB),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
7/2/2022 2:34:13 PM,System.Runtime,% Time in GC since last GC (%),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Gen 0 Size (B),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Gen 1 Size (B),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,Gen 2 Size (B),Metric,0
7/2/2022 2:34:13 PM,System.Runtime,LOH Size (B),Metric,0
